"country","age_group_model","date","population","S","V","R","cum_hosp","cum_deaths","cum_inc_hosp","cum_inc_deaths","cum_hosp_u","cum_deaths_u","cum_inc_hosp_u","cum_inc_deaths_u","cum_hosp_v","cum_deaths_v","cum_inc_hosp_v","cum_inc_deaths_v","cum_hosp_i","cum_deaths_i","cum_inc_hosp_i","cum_inc_deaths_i","cum_prop_v","cum_prop_exp","population_q95l","S_q95l","V_q95l","R_q95l","cum_hosp_q95l","cum_deaths_q95l","cum_inc_hosp_q95l","cum_inc_deaths_q95l","cum_hosp_u_q95l","cum_deaths_u_q95l","cum_inc_hosp_u_q95l","cum_inc_deaths_u_q95l","cum_hosp_v_q95l","cum_deaths_v_q95l","cum_inc_hosp_v_q95l","cum_inc_deaths_v_q95l","cum_hosp_i_q95l","cum_deaths_i_q95l","cum_inc_hosp_i_q95l","cum_inc_deaths_i_q95l","cum_prop_v_q95l","cum_prop_exp_q95l","population_q95u","S_q95u","V_q95u","R_q95u","cum_hosp_q95u","cum_deaths_q95u","cum_inc_hosp_q95u","cum_inc_deaths_q95u","cum_hosp_u_q95u","cum_deaths_u_q95u","cum_inc_hosp_u_q95u","cum_inc_deaths_u_q95u","cum_hosp_v_q95u","cum_deaths_v_q95u","cum_inc_hosp_v_q95u","cum_inc_deaths_v_q95u","cum_hosp_i_q95u","cum_deaths_i_q95u","cum_inc_hosp_i_q95u","cum_inc_deaths_i_q95u","cum_prop_v_q95u","cum_prop_exp_q95u","pop_prop_u","pop_prop_v","pop_prop_i","prevS","prevS_q95l","prevS_q95u","prevV","prevV_q95l","prevV_q95u","prevR","prevR_q95l","prevR_q95u"
"Belgium","70-79",2021-11-21,939413,39061.3948551774,789409.316032196,105253.637115095,12591.8224797795,3340.21028941032,0.0134039261536507,0.00355563558244384,6654.67448671599,1766.78696999928,0.00708386459067097,0.0018807350654071,5213.92817250863,1382.42751411479,0.00555019801994291,0.00147158652702782,742.72371745048,195.988069510757,0.000790625334597754,0.000208628227958052,0.948974519194434,0.119012215020637,939413,36578.1599651963,771086.846670528,93715.1504783191,7144.48471764013,2526.28200783113,0.00760526490227422,0.00268921337881329,3785.12641760757,1312.65620720038,0.0040292463672608,0.00139731535245986,2930.66736550174,1047.0775420493,0.00311967938010411,0.00111460831609665,397.377929808753,154.572403649788,0.000423006632661836,0.000164541478188814,0.948974519194434,0.103726023050828,939413,40414.8934709068,801839.159476315,121231.680865712,20329.7175721743,4426.46092904564,0.0216408731539529,0.00471194344664768,10773.1414114041,2358.71786428258,0.011467950104378,0.00251084226456583,8385.64001933525,1823.49426306132,0.00892646793192691,0.00194109966868812,1168.10933761665,241.275282521043,0.00124344600044565,0.000256836218490742,0.948974519194434,0.141536876155574,0.00337037869547856,0.0681135005708727,0.00908171911089157,0.0415806411612118,0.0389372512038862,0.0430214330341466,0.840321898922195,0.820817730508869,0.853553399278395,0.112041920981607,0.0997592650711871,0.129050461155755
"Belgium","80+",2021-11-21,658111,41878.1493062292,471246.770589922,140992.356328855,31828.4814769707,10111.7902923997,0.0483633938301756,0.0153648705042153,19997.9375253148,6352.99895663332,0.0303868762645128,0.00965338515331505,9049.61638678054,2881.17473119315,0.0137508967131389,0.00437794647284903,2743.12917485282,873.916774774492,0.00416818617961532,0.00132791698478599,0.910980062633813,0.221123228869879,658111,39223.482459889,454033.232878264,127960.026665726,18362.4049712913,7853.82752224652,0.0279016837148921,0.0119338949238753,11510.5466734792,4859.55775149155,0.017490281538341,0.00738410048075712,5226.10237483801,2228.31549162227,0.00794106522279374,0.00338592652549839,1559.95356926429,731.698091425808,0.0023703502437496,0.00111181562293566,0.910980062633813,0.199732038029237,658111,43631.6555566533,483434.108259836,159274.01804765,47142.3852195584,12634.5187324491,0.0716328783739496,0.0191981576549382,29706.9997604036,8058.11756377716,0.0451398012803366,0.0122443137461267,13431.4910409935,3605.26816157648,0.020409157484062,0.00547820680945385,4120.76645043141,1032.52352818138,0.00626150672216603,0.00156892002744427,0.910980062633813,0.250830876949904,0.00361341991885056,0.0406611203158001,0.0121654036103401,0.0636338692199784,0.0596001015936354,0.066298322861422,0.716059708149419,0.689903728821223,0.734578373951865,0.21423795731853,0.194435325751622,0.242016951620091
"Czechia","0-39",2021-11-21,4758526,1952479.73533844,1350478.74488926,1393831.36569665,9170.41043159293,233.363780480597,0.00192715358318793,4.90411905872948e-05,8707.20872488654,221.32097887828,0.00182981215714415,4.65104065583081e-05,211.799353588051,5.37135865064483,4.45094454854404e-05,1.12878623562104e-06,253.292993435029,6.42809674295503,5.32292969367046e-05,1.35085880437661e-06,0.390637733594356,0.308518527752033,4758526,1550152.90886729,1199387.53183326,1091842.99863491,5510.94485299926,163.739692360997,0.00115812015170228,3.44097504901722e-05,5197.01847656848,153.30767018003,0.0010921488033413,3.22174703216983e-05,130.674324821002,3.9654421546486,2.74610929563066e-05,8.33334136379333e-07,147.497812614762,5.35597329164107,3.09965339297845e-05,1.12555301613169e-06,0.390637733594356,0.23587525155603,4758526,2184584.54359847,1454544.60020749,1845920.0002326,13043.228013304,293.825689113079,0.00274102274807451,6.17472068268784e-05,12408.9256444074,280.748494381509,0.0026077246702881,5.89990460032181e-05,298.684517135428,6.63992664492241,6.2768285207526e-05,1.39537466957676e-06,394.862835989058,7.7988302119446,8.29800732388681e-05,1.63891722183395e-06,0.390637733594356,0.427969854625551,0.182321693634226,0.126107107556,0.130155356101696,0.410311877110357,0.325763252920609,0.459088495806993,0.283801905230583,0.252050221399077,0.305671252023733,0.292912419874694,0.229449833548226,0.38791844370139
"Czechia","40-49",2021-11-21,1798354,539747.829737723,792562.111220351,446952.128855452,7992.77890215075,572.488447364663,0.00444449696897872,0.000318340241890453,7347.48082906578,527.569388196411,0.00408566991207837,0.000293362368141318,382.612859673575,27.5237044445137,0.000212757254508053,1.53049424331993e-05,252.343726585919,17.8195657054254,0.000140319273394403,9.90881979044468e-06,0.576764746045652,0.260480279222451,1798354,469083.444306021,741225.494682354,374657.84243729,4688.46300572004,455.788688770963,0.00260708570488349,0.000253447702049187,4324.58109577783,414.139575930218,0.0024047440580541,0.000230288127882618,224.124633638597,22.4774744489203,0.000124627650417324,1.24989153686762e-05,140.190730175559,16.0456583519462,7.79550245255154e-05,8.92241369160142e-06,0.576764746045652,0.217726202200195,1798354,579322.635290947,830853.650674988,538163.56805618,11453.7879397408,687.079852452635,0.00636903965500718,0.000382060402152544,10573.8174633512,637.331485531811,0.00587971971222086,0.000354397123998841,557.057656178037,32.501732936471,0.00030975973372208,1.80730450937196e-05,382.57408954201,19.8669248749526,0.000212735695831861,1.10472826122958e-05,0.576764746045652,0.326824787752359,0.0504014134805459,0.0740090992047938,0.0417361919980304,0.300134361609407,0.260840437592388,0.322140488074621,0.440715293663178,0.412168847002511,0.462007841990502,0.248534008796628,0.20833375544375,0.299253410650061
"Czechia","50-59",2021-11-21,1351270,211048.059746632,633600.088617295,489383.531215367,7223.6359516218,669.397014000957,0.00534581242210794,0.000495383612454178,6021.22831096566,557.101571526267,0.00445597719994203,0.000412279982184365,644.612350596998,59.491769013888,0.000477041857361592,4.40265594691572e-05,568.635488621191,52.6567288060697,0.000420815594678481,3.89683252096692e-05,0.724598340820117,0.377655933652968,1351270,174006.554650784,568814.612745164,425256.081342702,3851.19947770265,508.310360421486,0.00285005918706302,0.000376172312285099,3191.29359964336,406.290715623837,0.00236169943804226,0.000300673230090091,347.558434951503,46.0256715395068,0.000257208725829407,3.40610474142894e-05,314.991923934644,49.4471491672302,0.000233108056816657,3.65930932879663e-05,0.724598340820117,0.325703865605498,1351270,235514.838245702,679641.237918174,578963.29173816,10890.7973150424,824.163285313751,0.00805967520557878,0.000609917548168576,9131.31244847307,699.48191304852,0.00675757801806676,0.000517647778052143,964.170174719385,72.7850015314587,0.000713528883731145,5.38641437547335e-05,865.42182685155,56.1810652919306,0.000640450707002708,4.15764912208001e-05,0.724598340820117,0.45041988665475,0.0197075744217921,0.0591652958812794,0.0456984175727784,0.156184966547494,0.128772602552254,0.174291472648473,0.46889229289283,0.420948154510323,0.50296479454008,0.362165615469423,0.314708445642027,0.42845862909571
"Czechia","60-69",2021-11-21,1324617,178620.630142234,679529.17549613,450041.632837546,18879.7849529135,2512.36274298987,0.0142530142319731,0.00189667107019604,15115.3188844901,2022.77218268767,0.0114110862871985,0.00152706192256907,2122.71701683905,282.54622746327,0.00160251379594181,0.000213304092777965,1578.65567313929,206.783723671714,0.00119178273654897,0.0001561083118152,0.770164507929463,0.354699284170177,1324617,155723.175807302,630463.623344107,396008.755384457,10712.7779828208,1899.70840400613,0.00808745319048508,0.00143415674418049,8591.12281024318,1497.22124520608,0.0064857410181533,0.00113030502039917,1191.79284654899,216.166981083781,0.000899726371131424,0.000163192063127516,856.732181120247,182.912762147178,0.000646777280617905,0.000138087282699209,0.770164507929463,0.311787934491584,1324617,195065.81072147,720221.397156887,514239.657737425,28278.3750959683,3226.73370507006,0.0213483407626267,0.00243597485542618,22859.0292806353,2640.33354011363,0.0172570858449161,0.00199328072953437,3167.53809768697,363.119484250839,0.00239128600771919,0.000274131680516586,2305.50748120473,238.148137096084,0.00174050875174086,0.000179786411540909,0.770164507929463,0.408750469065003,0.0166795153957896,0.0634541336885364,0.0420246885126472,0.134847001165042,0.11756090689407,0.147262046856918,0.513000494102167,0.475959181668442,0.543720484605654,0.339752270156238,0.298960949002207,0.388217618932435
"Czechia","70-79",2021-11-21,1031099,75507.5816830496,581386.89491906,357520.455760263,15309.8828318882,3975.59923591349,0.0148481211133831,0.00385569109844301,10333.1953388353,2675.1003597318,0.010021535603114,0.00259441659795209,3032.9593768489,785.100151806675,0.00294148222125024,0.000761420728568911,1988.03179142516,515.488972154803,0.00192807072010075,0.000499941297736495,0.865063393524774,0.365515139118847,1031099,65452.3319498389,537323.678492402,315814.499069639,8794.02446238381,3025.18325887902,0.00852878769389147,0.00293394063894836,5804.2553134949,1959.41741114174,0.00562919303916976,0.00190031937878103,1735.31745224421,601.846756143151,0.00168297850375591,0.00058369444267054,1138.37272725922,462.802788821882,0.00110403824197213,0.00044884418355743,0.865063393524774,0.322048125572384,1031099,83729.8333627187,617771.682277868,405547.257904313,22716.512806658,5156.00769858953,0.0220313595558312,0.00500049723507591,15429.8467840823,3583.7066039207,0.014964466830132,0.00347561834888862,4447.06787026725,1012.72591172155,0.00431293975677141,0.000982181062848036,2924.03681379093,577.49512795762,0.00283584487405276,0.000560077284487348,0.865063393524774,0.419261147694975,0.00705086456238787,0.0542896509601995,0.0333851019415536,0.0732301958231456,0.0634782227020285,0.0812044559860098,0.563851671778422,0.521117447007903,0.59913905675194,0.346737273297969,0.306289210899864,0.393315537988411
"Czechia","80+",2021-11-21,445116,35851.4894576384,272491.162573691,129890.134956718,19762.8103148207,6214.08580332069,0.0443992359628068,0.0139605985929975,13822.6192829379,4353.63665190195,0.031053970836676,0.00978090352155831,3887.00058710983,1222.99406289425,0.00873255642823405,0.00274758504051584,2064.20767179725,644.091935479395,0.00463746005939406,0.00144702040699367,0.862768357012552,0.310132753439805,445116,31757.9105365909,255892.998445782,114842.154781573,11127.3106114722,4832.79656669196,0.0249986758765629,0.010857386763657,7728.95326120048,3260.03736378778,0.0173639079727543,0.00732401747811307,2190.56481010406,959.26843674792,0.00492133468602354,0.00215509763016364,1146.15186729726,580.105046379626,0.00257495095053257,0.00130326711773926,0.862768357012552,0.272261343660381,445116,39185.2065686033,285311.594337859,148458.849026176,30412.9790574044,8120.87523752243,0.068325962350049,0.018244401993014,21299.9617963301,5826.15465555399,0.0478526087499216,0.0130890703896377,5932.56682134512,1571.80044035983,0.0133281365337241,0.00353121532445436,3118.41750211364,723.271814162474,0.0070058535350642,0.00162490634837318,0.862768357012552,0.355635171818044,0.00334779621981234,0.0254451041727113,0.0121290833205918,0.080544149070441,0.0713474926459414,0.0880336958649057,0.612180111642113,0.574890586826314,0.640982562608083,0.291811875908118,0.258005002699461,0.333528448822726
"Denmark","0-39",2021-11-21,2730229,1302800.58387931,1255853.86611914,163587.277824815,6128.95691608645,153.218114774146,0.00224485085906217,5.6119144135582e-05,5893.10238592224,147.265417352784,0.00215846450459732,5.39388517786545e-05,203.652724103422,5.08269690904005,7.45918104684342e-05,1.8616375802323e-06,29.9489789459804,0.763402943969009,1.09694018142729e-05,2.79611323434411e-07,0.481636731478835,0.0632380888654417,2730229,1204203.05547097,1213322.40233365,94081.6685222613,3379.39087974753,125.573618624305,0.0012377682896737,4.599380441139e-05,3257.91745380667,120.249030664045,0.00119327626137099,4.40435694822833e-05,112.363417477756,4.21288372626984,4.11553087589929e-05,1.54305141666499e-06,13.2034906615182,0.439256409951353,4.83603780544352e-06,1.60886288275216e-07,0.481636731478835,0.0364540572593247,2730229,1351288.95881756,1281312.1456002,295044.336766614,8452.78087282085,182.128131186415,0.00309599702912131,6.67080055139752e-05,8145.60795956632,175.56873242571,0.00298348891597237,6.43054968743318e-05,277.534150736596,5.99051236061198,0.000101652334194896,2.19414282121096e-06,59.8921214445187,1.27923511337935,2.19366659150272e-05,4.68544987757198e-07,0.481636731478835,0.114518070959996,0.224923156850564,0.216817999320663,0.0282426699866727,0.477176304214521,0.441063022724824,0.49493612397259,0.459981146680055,0.444403162640807,0.469305741606363,0.0599170537800365,0.0344592591032698,0.108065783773674
"Denmark","40-49",2021-11-21,738207,115880.813462542,606282.204765574,15218.4982703836,1965.85920008706,135.277278062168,0.00266301890944825,0.000183251145088259,1641.08855816195,112.871753057189,0.00222307368822288,0.000152899868271622,318.215350709285,21.8381916321553,0.000431065203539502,2.95827479719852e-05,8.68782576347084,0.605604972525346,1.17688206200576e-05,8.20372839224427e-07,0.837039513647626,0.021906673375848,738207,109677.097673126,595521.232365395,8023.66755437614,1116.66008473272,115.148177927857,0.00151266526154956,0.00015598358987094,933.024506475376,95.7313124470832,0.00126390633856815,0.000129680851640642,178.750913204508,18.6681385819843,0.000242141991615507,2.52884876220142e-05,3.51048162185572,0.3234905655243,4.75541632882879e-06,4.38211186732584e-07,0.837039513647626,0.0112406945553825,738207,118313.233363129,611669.637362467,30471.2561293178,2763.95326724228,155.0185335856,0.00374414394233905,0.00020999331296723,2286.78848601363,129.455002022362,0.0030977605007994,0.000175364094383232,444.02061168217,24.8025537866453,0.000601485236095255,3.35983725251119e-05,18.8522375083463,1.18417118464306,2.55378742119031e-05,1.60411806531645e-06,0.837039513647626,0.0450817819182476,0.0200063453339847,0.104672126437139,0.00262741106801396,0.156976042576868,0.148572280773721,0.160271080283889,0.821290240766579,0.806713066071434,0.828588237936604,0.0206154889758342,0.0108691295996599,0.0412773871411648
"Denmark","50-59",2021-11-21,810126,59558.9460018085,725092.136480595,24573.4159940314,2453.11319023747,226.397802216474,0.00302806377062021,0.000279459987972826,1700.85473818318,156.931623190823,0.00209949407645623,0.000193712611607112,723.588218058551,66.6359649378237,0.00089317984863904,8.22538283400653e-05,28.7282996574437,2.65343584783942,3.54615203776249e-05,3.27533722882542e-06,0.922036818963963,0.0316160307361467,810126,55319.1282508867,711997.556759862,17467.2680676635,1389.42284522243,190.206049230513,0.00171507005727804,0.00023478576077118,957.025203975869,130.524928383718,0.00118132883523781,0.00016111682427637,408.21391023083,56.0994394525241,0.000503889407611692,6.92477953460623e-05,15.1876026590194,1.93899842274357,1.87472105067846e-05,2.39345289836837e-06,0.922036818963963,0.0221254882917028,810126,60980.6326277697,731373.239135955,38836.3494947266,3575.89571894015,259.185398905726,0.00441399945062885,0.000319932206725529,2465.37545478487,181.002142234821,0.00304320001430009,0.000223424679907596,1052.06088896494,76.0618962354103,0.00129863859321259,9.38889706482822e-05,51.8913860098747,4.0479586414164,6.40534756443747e-05,4.99670253937832e-06,0.922036818963963,0.0527818573920873,0.0102826068081192,0.125184171977501,0.00424249909646319,0.073518126812136,0.0682845980142431,0.0752730225023881,0.895036249275538,0.878872615815147,0.902789490938391,0.0303328321693556,0.0215611745181163,0.0479386533634603
"Denmark","60-69",2021-11-21,654530,9898.88269381246,599694.558075805,38125.9356398135,2069.73193244197,258.919281394285,0.00316216511457378,0.000395580464446679,615.917908535704,81.1182882743202,0.000941007911838577,0.000123933644407927,1248.11826214326,159.795043522551,0.00190689236878869,0.000244137080840528,106.447092428742,13.4946199135401,0.00016263134222838,2.06172672200511e-05,0.981678456296888,0.0701837376336852,654530,0,0,27279.8534306641,1131.6116634208,203.60076610982,0.00172889197350892,0.000311064070569446,0,0,0,0,0,0,0,0,48.179207283555,8.94371423274576,7.36088602257421e-05,1.36643304856091e-05,0.981678456296888,0.0462769364348988,654530,10834.0636144827,613719.08339061,1588216.94776975,7276.02222865582,887.794575957832,0.0111164075422911,0.00135638485013343,1717.18033604966,225.232650375125,0.00262353190235689,0.000344113562976678,3658.56193286963,467.903207592843,0.00558960159636629,0.000714869001562713,4633.58653078656,641.473877265021,0.00707925768228585,0.00098005267484305,0.981678456296888,82.2657235905081,0.00170900134090819,0.103534796359141,0.00658228581419081,0.0151236500906184,0,0.0165524324545593,0.916221652293715,0,0.937648516325623,0.058249332558956,0.0416785379289936,2.42649985145028
"Denmark","70-79",2021-11-21,586138,20343.8318889294,537978.94354347,26185.914022837,4613.05996202083,1199.54206407942,0.00787026256960106,0.00204651816479979,2491.23040560565,646.390809664918,0.00425024551488839,0.00110279628630957,1990.58892792417,517.539297559882,0.00339610966687737,0.00088296492900969,130.699264805101,34.1593295422033,0.000222983776525496,5.82786469094365e-05,0.96194411554958,0.0477668955514199,586138,19167.5099954412,531071.737014125,21980.6196215151,2640.87344705627,919.983398648297,0.00450554894420131,0.00156956791514677,1425.32076158795,491.851028040007,0.00243171533254618,0.000839138612476936,1144.74574136688,398.702975143048,0.00195303109739835,0.000680220315255192,73.3348998168647,27.3281544110757,0.000125115416193567,4.66240960508885e-05,0.96194411554958,0.0394002243246126,586138,20833.2413597612,542295.095072322,30985.5830459181,7617.27710550047,1774.83061917211,0.0129957059694142,0.00302800811271768,4132.95158802955,966.446369260472,0.00705115789801983,0.00164883759329795,3267.68509445885,762.715223739162,0.00557494155720812,0.00130125537627515,216.873168184773,45.7488530379752,0.000370003596737924,7.80513343921998e-05,0.96194411554958,0.0622392174271669,0.0035122788149741,0.0928798496087707,0.00452089024207835,0.0347082630522666,0.0327013604227011,0.0355432361658196,0.917836658847354,0.906052392122888,0.925200371025804,0.04467533929354,0.0375007585611497,0.052863972385203
"Denmark","80+",2021-11-21,272973,0,259604.604968541,13335.5373669204,2919.44659580233,921.108867588198,0.010695001321751,0.00337435888380242,0,0,0,0,2733.15085356739,860.93893773409,0.0100125318385606,0.00315393441012148,188.712664452025,59.534528576993,0.000691323553802115,0.000218096766262572,1,0.094524620462851,272973,0,257580.322125992,11800.5614889733,1534.07831729642,739.424923217394,0.00561989030891855,0.00270878410398609,0,0,0,0,1431.5557986133,686.401834921951,0.0052443128024138,0.00251454112649218,97.8192747458117,51.4363609366004,0.000358347802697746,0.000188430214477624,1,0.0768304919390992,272973,0,261143.258888659,15352.8590503654,4427.62857407309,1219.44496864999,0.0162200238634337,0.00446727320522539,0,0,0,0,4156.28246398349,1144.90781300968,0.0152259837565748,0.00419421632545958,297.809231368135,76.6504676092067,0.00109098420491453,0.000280798714924944,1,0.126104608164157,0,0.0448196661906602,0.00230232562065252,0,0,0,0.951026676515775,0.943610987628785,0.956663328932382,0.0488529538339704,0.0432297754319047,0.056243141447562
"England","0-39",2021-11-21,28074945,9701875.5982372,10743337.5909731,7470637.7474507,46115.3436082424,1191.27448527485,0.0016425800160336,4.24319436876848e-05,42511.1484629374,1098.53328651163,0.00151420237734882,3.91285997714911e-05,2240.94931300534,57.4967685457835,7.98202565670329e-05,2.04797439659396e-06,1383.0407543126,34.9719546255972,4.92624564113164e-05,1.24566422572145e-06,0.508443703095411,0.272969654337379,28074945,8662523.07330826,9956478.7298187,6315797.84431133,27547.0115159486,914.560940662458,0.000981195564798027,3.25756983909481e-05,25325.7841479699,836.054544477652,0.000902077783161102,2.97793831645138e-05,1333.14169703057,45.0714962330573,4.74851044955056e-05,1.60539927088218e-06,797.240913086204,32.3103601212959,2.83968824546657e-05,1.15086103004996e-06,0.508443703095411,0.228691563499766,28074945,10395137.0536411,11304801.449202,9182501.58612615,65455.4852950862,1455.65063966904,0.00233145551291681,5.18487441264459e-05,60638.9155399331,1349.91596166058,0.00215989436630893,4.80825861514807e-05,3183.14139556374,70.0203794374508,0.000113380147158391,2.49405223901421e-06,2035.89722917003,37.842572884898,7.25165170998564e-05,1.34791262760792e-06,0.508443703095411,0.337874018687544,0.173163962234687,0.191752500435665,0.133339705263138,0.345570600342661,0.308549957027815,0.37026384392351,0.382666380681176,0.354639295992163,0.402665132530161,0.26609625584131,0.224962073632249,0.327071044524794
"England","40-49",2021-11-21,7189826,364279.331116256,4292557.03082547,2460266.61474836,9213.05735662864,650.190176620669,0.00128140199173508,9.04319766042556e-05,4947.8732944173,355.678678573508,0.000688177056637712,4.94697199311232e-05,2782.47912660895,195.704067671278,0.000387002289987122,2.72195832932922e-05,1421.61738819959,99.0417630501008,0.00019772625765903,1.37752656392659e-05,0.899543048746938,0.353425478886741,7189826,294211.900735923,3908795.0411941,2120398.44593018,5130.30761771718,507.078595977911,0.000713551011904486,7.05272416853914e-05,2754.17197386987,254.039711781668,0.000383065177637105,3.53332211073909e-05,1572.64224474875,153.601501823451,0.0002187316139151,2.13637300573687e-05,817.999837996865,93.9998267983643,0.00011377185456183,1.30740057962966e-05,0.899543048746938,0.300926286546352,7189826,421624.420460816,4608329.03786535,2881454.02737985,13473.3601880234,799.650264051025,0.00187394801877311,0.000111219696283474,7525.1019451579,465.161636374323,0.00104663199709672,6.46972035727044e-05,4011.82841553408,239.290589097855,0.000557986857475283,3.32818331205588e-05,2104.74852610128,105.088797718611,0.000292739841840578,1.46163200220159e-05,0.899543048746938,0.418207328333687,0.00650184097884678,0.0766157199244195,0.0439120777059801,0.0506659453394639,0.0409205870539737,0.0586418114236445,0.59703211605197,0.543656416886041,0.640951399639623,0.342187226053642,0.294916517580561,0.400768256057915
"England","50-59",2021-11-21,7488780,74978.9769178087,4728331.21436263,2560351.44991452,12785.4178683625,1166.76180192989,0.00170727646804453,0.000155801319030588,2140.53013157444,197.080330964024,0.000285831621649246,2.63167473158544e-05,7581.2995267969,689.599874759342,0.00101235441911725,9.20844082426433e-05,3104.11032501616,278.854057142978,0.000414501470869242,3.72362463769771e-05,0.976972884768948,0.359816743119362,7488780,59377.1779988491,4271356.58023853,2221885.12983059,7229.07460427951,960.445656196632,0.000965320733721582,0.000128251284748201,1157.47638645613,136.794114935977,0.000154561408728274,1.82665420717363e-05,4219.42728071741,539.652174615418,0.000563433200163099,7.20614271771127e-05,1767.44144772038,266.835536130145,0.00023601193354864,3.56313760225491e-05,0.976972884768948,0.308910878148002,7488780,88221.7497875843,5091040.16304156,2996883.50087249,18727.9938886007,1382.78624675636,0.00250080705917395,0.000184647732575447,3274.83929025429,262.28203894771,0.000437299438660808,3.50233334331774e-05,11165.2961385742,843.252802720406,0.00149093659295296,0.000112602159860539,4602.38123338595,292.573318159647,0.000614570228179483,3.9068221814454e-05,0.976972884768948,0.423530367631527,0.00133826254479597,0.0843936370391875,0.0456984422538958,0.0100121751363785,0.00792881857910756,0.0117805236350359,0.631388719439299,0.570367480449223,0.679822369336736,0.341891663250158,0.296695206673262,0.400183140761578
"England","60-69",2021-11-21,5866967,473.282889100733,4456357.75465261,1336903.09271199,24203.7968179863,3172.71465181833,0.00412543599068928,0.00054077594979115,39.6225101034131,5.19332718345828,6.75349121674165e-06,8.85180909225889e-07,19477.0143172133,2553.98965448896,0.00331977567237267,0.000435316860396344,4673.37518159796,607.73663296738,0.00079655726401699,0.000103586168622967,0.999880517480328,0.241139409101514,5866967,419.312328831397,4254326.88081756,1186710.33373175,13127.5724712708,2537.86035260337,0.00223753985172761,0.000432567688313803,20.217086636077,3.8537530317098,3.44591790546581e-06,6.56856094760683e-07,10424.8849431842,1987.79120852861,0.00177687806036479,0.00033881070211041,2607.12848463749,528.426635332338,0.00044437415186373,9.00681110584632e-05,0.999880517480328,0.212609680496961,5866967,519.655201316063,4622599.98828476,1518086.69572474,36747.4309984521,4009.04759333539,0.00626344600173344,0.000683325403625995,62.1990047107833,7.06663110852615,1.06015603480952e-05,1.20447773245122e-06,29700.842220207,3310.67518466154,0.0050623844006975,0.000564290745910373,7223.5413088048,721.706104877075,0.00123122242017124,0.000123011788693728,0.999880517480328,0.276379010436649,8.44739138372933e-06,0.0795393177450274,0.0238617197585875,8.06690900256867e-05,7.14700336360162e-05,8.8573056796819e-05,0.759567550772419,0.725132232858572,0.787902844567689,0.227869543618021,0.202269815687006,0.258751531366162
"England","70-79",2021-11-21,4587926,0,3896851.0890632,691054.351158035,21166.8094249725,5559.64130664926,0.00461358998052115,0.00121179838267863,0,0,0,0,17262.5704386754,4555.67990455044,0.00376260873402828,0.000992971531047022,3856.20938661052,998.250577248729,0.000840512551120162,0.000217582100768131,1,0.28263749449056,4587926,0,3796903.05173418,616929.334733614,11753.3568330361,4497.66406928273,0.00256180174506653,0.000980326201704808,0,0,0,0,9659.55859879245,3600.35034604832,0.00210543034015641,0.000784744641924984,2171.30786896981,890.680665053831,0.000473265669274049,0.000194135795793967,1,0.251371031275655,4587926,0,3970978.39032369,790999.139767792,32135.5676596219,6717.2492003956,0.00700437793888173,0.00146411454770535,0,0,0,0,26172.1904382865,5608.8254726298,0.00570457989912795,0.00122251873125892,5771.88451308573,1134.0727521453,0.00125805963589773,0.000247186365286907,1,0.326716729810097,0,0.0695529609700773,0.0123342861237871,0,0,0,0.849370955212267,0.827585940081462,0.86552799463716,0.150624563508225,0.134468022093995,0.172408870537099
"England","80+",2021-11-21,2818661.6,79793.3616330586,2179784.69595986,541154.268102726,66002.3633922296,20667.6532586797,0.0234162069658272,0.00733243510277351,30198.851130137,9494.44989683994,0.0107138973795709,0.00336842489245248,27178.6912716398,8522.92070497629,0.00964241016787533,0.0030237474072717,8584.78854278089,2659.4925464005,0.00304569677423529,0.000943530272098112,0.955662432127361,0.199006429316603,2818661.6,73985.1669980145,2115031.5821659,479911.243514744,35829.3043400937,16614.4546988076,0.0127114600561109,0.00589444816604007,16437.1306207391,7374.65482363909,0.00583153742923204,0.00261636757801614,14709.5766937249,6841.4734322283,0.00521863876590396,0.00242720638484176,4599.36524739745,2393.90043087912,0.00163175503132318,0.000849303950101394,0.955662432127361,0.176455784250212,2818661.6,84828.0942241506,2236900.21633847,609123.05301037,97017.2088584658,25910.745723528,0.0344196014372445,0.00919257058865383,44894.6557444795,12302.7188144709,0.015927650110421,0.00436473779416119,39840.1959820563,10683.0376680827,0.0141344374159907,0.00379011005368033,12733.4020014628,2994.14537208856,0.00451753484755417,0.00106225783616187,0.955662432127361,0.22374388053874,0.00142419210806168,0.03890589514872,0.00965879394102995,0.0283089540202551,0.0262483325412368,0.0300951679421718,0.773340331439525,0.750367331135421,0.793603679256306,0.191989796896061,0.170262100109763,0.216103647564635
