"country","country_code","year_week","source","new_cases","number_sequenced","percent_cases_sequenced","valid_denominator","variant","number_detections_variant","number_sequenced_known_variant","percent_variant"
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-21","GISAID",518,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-22","GISAID",398,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-23","GISAID",422,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-24","GISAID",492,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-25","GISAID",1275,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-26","GISAID",3618,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-27","GISAID",6972,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-28","GISAID",8232,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-29","GISAID",7135,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-30","GISAID",4951,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-31","GISAID",3511,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-32","GISAID",2728,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.525",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.526",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.616",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.617",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.617.1",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.617.2",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.617.3",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.620",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.621",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","B.1.640",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","C.1.2",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","C.37",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","P.1",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","P.3",0,0,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-33","GISAID",2304,0,0,"Yes","Other",0,0,NA
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","AT.1",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","AY.4.2",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.1.7",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.1.7+E484K",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.351",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.427/B.1.429",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.525",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.526",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.616",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.617",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.617.1",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.617.2",1,1,100
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.617.3",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.620",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.621",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","B.1.640",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","C.1.2",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","C.37",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","P.1",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","P.3",0,1,0
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","UNK",0,NA,NA
"Cyprus","CY","2021-34","GISAID",1777,1,0.1,"Yes","Other",0,1,0
"Cyprus","CY","2021-35","GISAID",1480,0,0,"Yes","AT.1",0,0,NA
"Cyprus","CY","2021-35","GISAID",1480,0,0,"Yes","AY.4.2",0,0,NA
"Cyprus","CY","2021-35","GISAID",1480,0,0,"Yes","B.1.1.7",0,0,NA
"Cyprus","CY","2021-35","GISAID",1480,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Cyprus","CY","2021-35","GISAID",1480,0,0,"Yes","B.1.351",0,0,NA
"Cyprus","CY","2021-35","GISAID",1480,0,0,"Yes","B.1.427/B.1.429",0,0,NA
