"country","age_group_model","date","population","S","V","R","cum_hosp","cum_deaths","cum_inc_hosp","cum_inc_deaths","cum_hosp_u","cum_deaths_u","cum_inc_hosp_u","cum_inc_deaths_u","cum_hosp_v","cum_deaths_v","cum_inc_hosp_v","cum_inc_deaths_v","cum_hosp_i","cum_deaths_i","cum_inc_hosp_i","cum_inc_deaths_i","cum_prop_exp","population_q95l","S_q95l","V_q95l","R_q95l","cum_hosp_q95l","cum_deaths_q95l","cum_inc_hosp_q95l","cum_inc_deaths_q95l","cum_hosp_u_q95l","cum_deaths_u_q95l","cum_inc_hosp_u_q95l","cum_inc_deaths_u_q95l","cum_hosp_v_q95l","cum_deaths_v_q95l","cum_inc_hosp_v_q95l","cum_inc_deaths_v_q95l","cum_hosp_i_q95l","cum_deaths_i_q95l","cum_inc_hosp_i_q95l","cum_inc_deaths_i_q95l","cum_prop_exp_q95l","population_q95u","S_q95u","V_q95u","R_q95u","cum_hosp_q95u","cum_deaths_q95u","cum_inc_hosp_q95u","cum_inc_deaths_q95u","cum_hosp_u_q95u","cum_deaths_u_q95u","cum_inc_hosp_u_q95u","cum_inc_deaths_u_q95u","cum_hosp_v_q95u","cum_deaths_v_q95u","cum_inc_hosp_v_q95u","cum_inc_deaths_v_q95u","cum_hosp_i_q95u","cum_deaths_i_q95u","cum_inc_hosp_i_q95u","cum_inc_deaths_i_q95u","cum_prop_exp_q95u","pop_prop_u","pop_prop_v","pop_prop_i"
"Belgium","70-79",2021-11-21,939413,0,866048.067587613,109308.631975697,4514.39871667019,1115.83394441347,0.00480555274056266,0.00118779913032231,0,0,0,0,4001.51719471744,989.063880984193,0.00425959316585724,0.00105285309122206,512.181797108672,126.59711088747,0.000545214721436335,0.000134761932065524,0.126425611968388,939413,0,850110.717524637,96683.3674977896,3650.73155386674,902.359416039911,0.00388618376993584,0.000960556662554074,0,0,0,0,3244.00755091086,801.828542054406,0.00345322829353103,0.00085354209709085,395.117253067627,97.6620078701112,0.000420600154636594,0.000103960673175814,0.109954525785292,939413,0,872645.655817777,126038.875163436,5513.49772939658,1362.78346354065,0.00586908817463307,0.00145067554264275,0,0,0,0,4927.14082940707,1217.85232794261,0.00524491446191087,0.0012963971415582,633.225659156315,156.515790763244,0.000674065250487608,0.000166610203140945,0.15236430570021,0,0.0747262090122411,0.00943160083782734
"Belgium","80+",2021-11-21,658111,0,583376.520464169,137319.458110282,9643.52470434852,3052.06476400211,0.0146533407044534,0.00463761396482069,0,0,0,0,7796.50043340798,2467.50280471638,0.0118467863831603,0.00374937176968077,1840.10458903121,582.371959469165,0.0027960398611043,0.000884914489302207,0.221393897682781,658111,0,577780.038494381,123223.268007211,8399.75940833016,2658.427338782,0.0127634387030914,0.00403948169652535,0,0,0,0,6794.77786461536,2150.46912157157,0.0103246684292093,0.00326763892652085,1535.63633248058,486.011254637217,0.00233340019006001,0.000738494349186106,0.197471045162878,658111,0,586657.274370349,154314.937341612,11010.1930890493,3484.59960462321,0.0167299940117235,0.00529485087564743,0,0,0,0,8957.20615739804,2834.85282975112,0.0136104793224821,0.00430756031999332,2170.39098785369,686.903809677489,0.00329791021249256,0.0010437506889833,0.252238027760935,0,0.0503361388732956,0.0118484907619271
"Czechia","0-39",2021-11-21,4758526,1671275.79575769,1834377.99642179,1208775.93264092,2491.27087653906,65.4948136336308,0.000523538355477949,1.37636767422582e-05,2342.49994484886,61.5836923415733,0.000492274276708557,1.29417580867633e-05,90.1127238368026,2.3690233415834,1.89371086417943e-05,4.9784814490525e-07,59.3803959767948,1.56108414119472,1.24787373184038e-05,3.28060441656664e-07,0.264003431259024,4758526,1282816.49070348,1787649.14320199,939235.824744706,1963.9487056895,51.6316530170193,0.000412722071013061,1.08503458879954e-05,1798.02613449672,47.2696225809723,0.0003778535904809,9.93366907756147e-06,87.8171968224031,2.30867495961465,1.84547056845761e-05,4.8516598619292e-07,46.1393991085523,1.21298423575286,9.69615362163668e-06,2.54907556615822e-07,0.20228196215851,4758526,1952949.61909192,1848885.22950791,1555971.30721707,2874.74089173874,75.5761391880683,0.000604124237576665,1.58822583270677e-05,2737.30068168755,71.962897330314,0.000575241299866292,1.51229387693403e-05,90.8253830004407,2.38775883332494,1.90868733301952e-05,5.01785391805138e-07,76.4361614556792,2.00947261296287,1.60629912404974e-05,4.22288879573816e-07,0.352457422578915,0.156062994200353,0.171293405519011,0.112874961657506
"Czechia","40-49",2021-11-21,1798354,302844.467918501,1019565.30429649,456909.819365719,1979.23977178135,137.417255371854,0.00110058407398174,7.64127949068168e-05,1687.19432414908,117.140901074646,0.000938188100979607,6.51378433137448e-05,200.892328981946,13.9477061291174,0.000111709001109874,7.75581789187081e-06,90.0282476858461,6.25054997572569,5.00614715933827e-05,3.47570610442977e-06,0.265101592956405,1798354,198155.103343272,998889.630987549,384883.21048262,1410.82938019645,97.9528497454096,0.000784511492284864,5.44680578714812e-05,1103.95335255691,76.6468263980875,0.000613868766970748,4.26205443411517e-05,196.818451470815,13.6648618482072,0.000109443664301253,7.59853835685701e-06,75.8363237882577,5.26522223855683,4.21698529812582e-05,2.92780077701989e-06,0.220379976622523,1798354,378042.97198081,1026384.69539255,552679.41101632,2384.32274640822,165.541935118609,0.00132583615150756,9.20519180976656e-05,2106.13705772602,146.227846548238,0.00117114709213315,8.13120478772466e-05,202.236002951385,14.0409957522407,0.000112456169892794,7.80769289708297e-06,108.898423270739,7.56068294594269,6.0554497763365e-05,4.20422394364107e-06,0.330143018903216,0.0282794823932378,0.0952065569160999,0.0426660367311962
"Czechia","50-59",2021-11-21,1351270,0,954354.557414305,465592.628075457,708.799606603917,64.3830144249589,0.00052454328639274,4.76462989816683e-05,0,0,0,0,477.134479628571,43.3399733836728,0.000353100771591592,3.20735111292879e-05,232.775434024822,21.1438945323384,0.000172264191482696,1.5647423928851e-05,0.378238441520857,1351270,0,930895.422409719,406947.49040854,681.652230602907,61.9171130836091,0.000504453018717878,4.5821422131483e-05,0,0,0,0,465.40596417696,42.2746268845086,0.000344421147644038,3.12851072579933e-05,203.45549519699,18.4806508921003,0.000150566130526831,1.36765049857543e-05,0.324395444742954,1351270,0,963272.702582549,541288.449786297,743.86697570171,67.5683194243312,0.000550494701800314,5.00035665887137e-05,0,0,0,0,481.593152268676,43.7449718941537,0.000356400387982176,3.23732280700036e-05,270.619950217958,24.5814585620965,0.000200270819464621,1.81913744566937e-05,0.458166548474411,0,0.0891172062306487,0.0434768335660156
"Czechia","60-69",2021-11-21,1324617,0,992351.238997085,425023.336100491,2818.81573288664,376.239114108563,0.00212802321945637,0.000284036150908952,0,0,0,0,1966.84030135392,262.522393337364,0.00148483697654032,0.000198187395554612,844.455138532745,112.712955841431,0.000637508909015017,8.50909778761945e-05,0.352876165029514,1324617,0,977626.29917208,373566.880888275,2528.31113457165,337.464251516687,0.0019087110723867,0.000254763642257866,0,0,0,0,1770.75750903067,236.350403726647,0.00133680717447433,0.00017842923933986,728.14781939552,97.1889319735357,0.000549704419764747,7.33713458105518e-05,0.308387705560413,1324617,0,1000782.57381085,488444.20760099,3190.84060023646,425.894827635716,0.00240887788714508,0.000321522996938523,0,0,0,0,2229.22116025241,297.543462916084,0.001682917522765,0.000224626033726038,987.61994239572,131.821760417945,0.000745589058871901,9.95168870835453e-05,0.407627369977143,0,0.0926653195417721,0.0396884910349547
"Czechia","70-79",2021-11-21,1031099,0,851960.592162104,366432.468075986,4406.59472412747,1087.00516000122,0.00427368732209756,0.00105421997305905,0,0,0,0,3072.43981940128,757.899953720771,0.0029797718932918,0.00073504091626582,1324.06156131828,326.615411540307,0.00128412651095412,0.000316764356807937,0.389514491414502,1031099,0,836095.082568484,324780.268692839,4068.64092660204,1003.63976228476,0.00394592655661779,0.000973368960967625,0,0,0,0,2787.19145397661,687.535769013514,0.00270312691019641,0.000666798987307246,1180.79370566382,291.274539935749,0.0011451797602983,0.000282489402022259,0.34246625742145,1031099,0,862531.950016672,421050.42651962,4872.47146340236,1201.92619341135,0.00472551274261964,0.00116567487061024,0,0,0,0,3432.33718678671,846.678323394029,0.00332881438813025,0.000821141639545794,1505.61921104915,371.401491143811,0.00146020819635084,0.000360199642462858,0.450437769191925,0,0.0795557030688915,0.034217301707668
"Czechia","80+",2021-11-21,445116,0,367646.144665758,124192.046830567,4858.68889121499,1537.59456356515,0.0109155565992123,0.00345436821764473,0,0,0,0,3621.44221735348,1146.05194741654,0.00813595156622877,0.00257472646999106,1229.74261214497,389.167859345216,0.0027627463675648,0.000874306606244701,0.309037711593194,445116,0,362887.776527971,111385.658808091,4482.84481839668,1418.65387482122,0.0100711832834512,0.0031871554264983,0,0,0,0,3331.81101177359,1054.3944288741,0.00748526454176798,0.00236880819578291,1086.06157302492,343.698147333436,0.00243995177217832,0.000772154106645091,0.274874248495686,445116,0,371128.601401328,141027.974888889,5322.2411369158,1684.2916312055,0.0119569755679773,0.00378393863892896,0,0,0,0,3993.12937359747,1263.67712646867,0.00897098593085278,0.00283898382998739,1394.16067484441,441.200069066581,0.00313212887167481,0.000991202448500123,0.354020911967295,0,0.0343306342905197,0.0115969983730076
"Denmark","0-39",2021-11-21,2730229,1256571.21145947,1300050.81743661,166750.231029754,1641.44552717081,40.8606605728011,0.000601211666556472,1.4966019543709e-05,1575.79226296482,39.22634758476,0.000577164868941329,1.43674203097103e-05,58.2893377375175,1.45100206182962,2.13496148995258e-05,5.3145800657367e-07,7.47644661573108,0.186111901003851,2.73839542973541e-06,6.81671394611409e-08,0.0638350488056209,2730229,1123520.23913028,1281671.03589243,95039.3513017309,1480.26165658492,36.8482950591114,0.000542174907886818,1.34964118610971e-05,1408.94084152188,35.0728991852752,0.000516052258444945,1.28461382489436e-05,57.4652581864712,1.43048817071176,2.10477795769041e-05,5.23944391005942e-07,4.26120330996313,0.106074541736508,1.5607494133141e-06,3.88518844889964e-08,0.0362679186897295,2730229,1325175.02697936,1307860.12438121,303431.691421419,1724.70140832796,42.9331571889486,0.000631705768390843,1.572511213856e-05,1661.82428464431,41.3679509325706,0.000608675786772579,1.51518246024676e-05,58.6394773812023,1.45971812148367,2.14778604216724e-05,5.34650434627889e-07,13.6047238341063,0.338663692197091,4.98299733615983e-06,1.240422294969e-07,0.117057095364733,0.21694184604018,0.22444842099571,0.028788740834835
"Denmark","40-49",2021-11-21,738207,105106.226939661,615758.79808773,17200.7053020503,715.454573648761,50.340954336786,0.000969178798966633,6.81935477945698e-05,585.563377611519,41.2015246520848,0.000793223821518245,5.5812969332565e-05,126.428114648435,8.89575967617868,0.000171263771067512,1.20504948831137e-05,3.5316632887992,0.248495581554015,4.78410972640358e-06,3.36620462219966e-07,0.0236068233712551,738207,93127.7155417189,609274.958762097,9660.63227618399,651.205154082311,45.8202241385504,0.00088214437695973,6.20696148079744e-05,518.829200225782,36.5059614392515,0.000702823463101518,4.94522016714167e-05,125.096847301271,8.80208878329187,0.000169460391599201,1.19236051450228e-05,1.98352914937278,0.139565465107043,2.68695521631843e-06,1.89060067307737e-07,0.0132810809183481,738207,111725.782573636,617170.944361351,32648.0178680114,751.035959859794,52.8445387773106,0.00101737853997564,7.15849873779449e-05,622.441966713032,43.7963831355471,0.000843180797138245,5.9328051800575e-05,126.718057709803,8.91616070644696,0.000171656537678189,1.20781308040251e-05,6.70331850536225,0.471660204871385,9.08054042478905e-06,6.38926757496725e-07,0.0458520057171228,0.0181461573324797,0.106308221256702,0.00296963095078855
"Denmark","50-59",2021-11-21,810126,19062.7492002883,719428.965959748,65619.0345663268,657.90073487314,59.5769443118725,0.00081209680330361,7.35403434920894e-05,268.855878056443,24.3465477781808,0.000331869213006919,3.00527915141358e-05,351.964729759484,31.8725637366351,0.00043445677556267,3.93427241399919e-05,32.1026631689829,2.90709293135234,3.96267533309422e-05,3.58844541633319e-06,0.0906169567206405,810126,0,689684.124946436,22917.9730041198,363.529557626045,32.9198297894923,0.00044873212022086,4.063544410313e-05,0,0,0,0,337.412723342808,30.5547903553977,0.000416494129731434,3.77160964533884e-05,11.2121120453767,1.01532547318808,1.38399607534836e-05,1.25329328177108e-06,0.0632478805867887,810126,30125.5686046758,730370.383889839,328700.011392391,806.47538502569,73.0312896091181,0.000995493768902232,9.01480629051753e-05,424.88290193931,38.475751197918,0.000524465209040704,4.74935395209116e-05,357.317576791175,32.3572968469857,0.000441064200866501,3.99410670031398e-05,160.809219750175,14.562260569201,0.000198499023300295,1.79753033098567e-05,356.057176452326,0.00329110516331839,0.124206448903767,0.0113288561478813
"Denmark","60-69",2021-11-21,654530,0,624344.476102098,36864.7340761349,882.346359008253,113.801819533104,0.00134806098881373,0.00017386799616993,0,0,0,0,813.844672985931,104.966721579974,0.00124340316408099,0.000160369611140779,52.3632759954716,6.75362461029097,8.0001338358015e-05,1.03182812251401e-05,0.0669841121866191,654530,0,217303.309363428,27510.6868194159,788.634252708278,101.715173398808,0.00120488633478722,0.000155401850791879,0,0,0,0,727.280882661797,93.8020392032697,0.00111114980621484,0.000143312054761844,33.5417351814025,4.32609083153187,5.12455276020999e-05,6.60946149379229e-06,0.0463296740773574,654530,0,634818.624731045,230573.185626084,2712.19782237453,349.809396240799,0.00414373340011082,0.000534443640842741,0,0,0,0,2476.53240668339,319.414129310903,0.00378368051377842,0.000488005331017529,494.535790634723,63.7834249826006,0.000755558630826277,9.74492001628658e-05,1.42647161981567,0,0.107790503216496,0.00636454455690433
"Denmark","70-79",2021-11-21,586138,0,557024.087366891,27858.0442114486,1602.79260301199,394.079472771415,0.00273449700072677,0.000672332237069452,0,0,0,0,1491.81697546903,366.79383599569,0.00254516338382605,0.000625780679627818,75.8824177321239,18.6572505490107,0.000129461692864349,3.18308155229838e-05,0.0512163967923141,586138,0,548198.041912099,23813.8812657978,1314.12029728994,323.1034588886,0.00224199812550959,0.000551241275755198,0,0,0,0,1232.4906047486,303.033122814716,0.00210273110555637,0.00051699961922741,58.6356316116511,14.4167740403314,0.000100037246538616,2.45962111999757e-05,0.0419984180524842,586138,2310.02277689075,560002.830919639,33105.7268156394,2248.06848431656,552.733798115038,0.00383539112686186,0.000943009663449628,220.990382878537,54.3350233889722,0.000377027906190243,9.2700052528538e-05,2044.1740493166,502.602164555702,0.00348753032445703,0.000857480942296357,99.8364610265587,24.5468439589598,0.000170329275744891,4.18789499383418e-05,0.0697397105834436,0,0.0961679152762587,0.0048095766345635
"Denmark","80+",2021-11-21,272973,0,269725.500274409,23914.2907771144,2054.5288978404,650.234871026431,0.00752649125679242,0.00238204830157719,0,0,0,0,1884.55163579724,596.439013894301,0.00690380233868274,0.00218497438902126,173.145895309146,54.7986932787568,0.000634296781400159,0.000200747668372904,0.0951049387185375,272973,0,257878.606185321,20197.3741800946,1817.82116166846,575.319582921938,0.00665934419033552,0.00210760618420847,0,0,0,0,1646.05218444104,520.95666844981,0.00603009156378483,0.00190845493308792,141.05866037276,44.6434508324778,0.000516749496736892,0.000163545298738255,0.0773318372480967,272973,0,273796.094733748,29939.2683403436,2745.4498393594,868.903437708705,0.0100575875246248,0.0031831112883278,0,0,0,0,2550.79273406122,807.296692779984,0.00934448730849287,0.0029574232351917,216.841719138277,68.6279211868162,0.000794370575618384,0.000251409191336932,0.14070180024557,0,0.0465669970949584,0.00412870384154601
